Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Year,Month,Month_Name,Quarter,Day_of_Week,Day_Name,Is_Weekend,Profit_Margin_Pct,Revenue_Per_Unit,Profit_Per_Unit,Order_Value_Category
B-26299,1676,330,14,Electronics,Laptops,EMI,2023-03-01,Lauren Harris,Ohio,Cleveland,2023-03,2023,3,March,1,2,Wednesday,0,19.689737470167064,119.71428571428571,23.571428571428573,Low
B-26299,3927,1133,12,Furniture,Bookcases,COD,2023-03-01,Lauren Harris,Ohio,Cleveland,2023-03,2023,3,March,1,2,Wednesday,0,28.851540616246496,327.25,94.41666666666667,Medium
B-26299,2776,887,9,Electronics,Phones,Debit Card,2023-03-01,Lauren Harris,Ohio,Cleveland,2023-03,2023,3,March,1,2,Wednesday,0,31.952449567723345,308.44444444444446,98.55555555555556,Medium
B-26743,7684,1157,12,Furniture,Sofas,COD,2020-10-02,Cameron Miller,Illinois,Chicago,2020-10,2020,10,October,4,4,Friday,0,15.057261842790211,640.3333333333334,96.41666666666667,Premium
B-26743,7684,1157,12,Furniture,Sofas,COD,2020-06-23,Jacob Carpenter,New York,Buffalo,2020-06,2020,6,June,2,1,Tuesday,0,15.057261842790211,640.3333333333334,96.41666666666667,Premium
B-26743,7684,1157,12,Furniture,Sofas,COD,2023-08-21,Pamela Callahan DVM,Ohio,Columbus,2023-08,2023,8,August,3,0,Monday,0,15.057261842790211,640.3333333333334,96.41666666666667,Premium
B-26757,6008,2498,17,Electronics,Phones,Credit Card,2022-07-16,William Ruiz,Florida,Miami,2022-07,2022,7,July,3,5,Saturday,1,41.577896138482025,353.4117647058824,146.94117647058823,High
B-26772,7344,2598,20,Furniture,Bookcases,COD,2022-08-01,Paula Marshall,Texas,Dallas,2022-08,2022,8,August,3,0,Monday,0,35.375816993464056,367.2,129.9,High
B-26088,6932,3218,20,Office Supplies,Pens,COD,2020-07-16,Natalie Cox,Florida,Orlando,2020-07,2020,7,July,3,3,Thursday,0,46.42238892094633,346.6,160.9,High
B-26319,7748,1706,16,Electronics,Electronic Games,EMI,2020-05-02,Andrew Fernandez,Ohio,Cincinnati,2020-05,2020,5,May,2,5,Saturday,1,22.018585441404234,484.25,106.625,Premium
B-26319,6381,2763,20,Office Supplies,Markers,UPI,2020-05-02,Andrew Fernandez,Ohio,Cincinnati,2020-05,2020,5,May,2,5,Saturday,1,43.30042313117066,319.05,138.15,High
B-26319,992,64,6,Electronics,Phones,Credit Card,2020-05-02,Andrew Fernandez,Ohio,Cincinnati,2020-05,2020,5,May,2,5,Saturday,1,6.451612903225806,165.33333333333334,10.666666666666666,Low
B-25364,8649,2631,13,Electronics,Laptops,EMI,2024-01-10,Alisha Saunders,California,San Francisco,2024-01,2024,1,January,1,2,Wednesday,0,30.41970169961845,665.3076923076923,202.3846153846154,Premium
B-25364,8649,2631,13,Electronics,Laptops,EMI,2020-09-30,Travis Chandler DDS,New York,Rochester,2020-09,2020,9,September,3,2,Wednesday,0,30.41970169961845,665.3076923076923,202.3846153846154,Premium
B-25655,4099,52,18,Electronics,Laptops,UPI,2022-03-28,Russell Austin,New York,New York City,2022-03,2022,3,March,1,0,Monday,0,1.2686020980727006,227.72222222222223,2.888888888888889,Medium
B-26864,2539,324,5,Electronics,Electronic Games,UPI,2021-01-30,Collin Cameron,California,San Francisco,2021-01,2021,1,January,1,5,Saturday,1,12.760929499803073,507.8,64.8,Medium
B-26019,9845,3062,9,Office Supplies,Paper,COD,2025-03-14,Elizabeth Hernandez,Florida,Orlando,2025-03,2025,3,March,1,4,Friday,0,31.102082275266635,1093.888888888889,340.22222222222223,Premium
B-25849,2901,1411,2,Office Supplies,Paper,Debit Card,2021-10-26,William Russell,Texas,Austin,2021-10,2021,10,October,4,1,Tuesday,0,48.638400551533955,1450.5,705.5,Medium
B-25849,2901,1411,2,Office Supplies,Paper,Debit Card,2023-01-11,Sheri Berg,California,Los Angeles,2023-01,2023,1,January,1,2,Wednesday,0,48.638400551533955,1450.5,705.5,Medium
B-25849,6934,1152,6,Office Supplies,Pens,Credit Card,2021-10-26,William Russell,Texas,Austin,2021-10,2021,10,October,4,1,Tuesday,0,16.613787135852323,1155.6666666666667,192.0,High
B-25849,6934,1152,6,Office Supplies,Pens,Credit Card,2023-01-11,Sheri Berg,California,Los Angeles,2023-01,2023,1,January,1,2,Wednesday,0,16.613787135852323,1155.6666666666667,192.0,High
B-25829,9640,2606,2,Furniture,Bookcases,Credit Card,2021-10-31,Anthony Barnett,Illinois,Peoria,2021-10,2021,10,October,4,6,Sunday,1,27.033195020746888,4820.0,1303.0,Premium
B-26065,7930,1981,13,Furniture,Chairs,Credit Card,2023-05-04,Kaitlyn Flores,Ohio,Cleveland,2023-05,2023,5,May,2,3,Thursday,0,24.981084489281212,610.0,152.3846153846154,Premium
B-26065,7930,1981,13,Furniture,Chairs,Credit Card,2024-08-09,Rebecca Owen,Illinois,Springfield,2024-08,2024,8,August,3,4,Friday,0,24.981084489281212,610.0,152.3846153846154,Premium
B-25267,9894,829,1,Office Supplies,Binders,COD,2022-08-21,Michael Bell,California,San Diego,2022-08,2022,8,August,3,6,Sunday,1,8.378815443703253,9894.0,829.0,Premium
B-25267,4534,2235,4,Furniture,Tables,COD,2022-08-21,Michael Bell,California,San Diego,2022-08,2022,8,August,3,6,Sunday,1,49.294221438023825,1133.5,558.75,Medium
B-25972,4911,186,20,Electronics,Phones,Debit Card,2022-06-19,Willie Huynh,New York,Buffalo,2022-06,2022,6,June,2,6,Sunday,1,3.7874160048869885,245.55,9.3,Medium
B-25972,531,189,20,Furniture,Bookcases,Debit Card,2022-06-19,Willie Huynh,New York,Buffalo,2022-06,2022,6,June,2,6,Sunday,1,35.59322033898305,26.55,9.45,Low
B-25511,9707,3483,10,Electronics,Electronic Games,EMI,2025-01-29,Samuel Hayes,Illinois,Peoria,2025-01,2025,1,January,1,2,Wednesday,0,35.881322756773464,970.7,348.3,Premium
B-25511,8521,2584,7,Office Supplies,Paper,COD,2025-01-29,Samuel Hayes,Illinois,Peoria,2025-01,2025,1,January,1,2,Wednesday,0,30.32507921605445,1217.2857142857142,369.14285714285717,Premium
B-25744,8438,3427,12,Office Supplies,Binders,Credit Card,2022-01-14,Sherry Tran,New York,Buffalo,2022-01,2022,1,January,1,4,Friday,0,40.613889547286085,703.1666666666666,285.5833333333333,Premium
B-25744,1689,109,9,Electronics,Electronic Games,UPI,2022-01-14,Sherry Tran,New York,Buffalo,2022-01,2022,1,January,1,4,Friday,0,6.45352279455299,187.66666666666666,12.11111111111111,Low
B-25744,3936,1626,14,Office Supplies,Paper,COD,2022-01-14,Sherry Tran,New York,Buffalo,2022-01,2022,1,January,1,4,Friday,0,41.3109756097561,281.14285714285717,116.14285714285714,Medium
B-26805,7664,1753,19,Electronics,Phones,Debit Card,2023-06-15,Heather Gray,Ohio,Cincinnati,2023-06,2023,6,June,2,3,Thursday,0,22.873173277661795,403.36842105263156,92.26315789473684,Premium
B-25620,721,258,13,Electronics,Laptops,Debit Card,2023-10-18,Benjamin Meadows,Illinois,Peoria,2023-10,2023,10,October,4,2,Wednesday,0,35.78363384188627,55.46153846153846,19.846153846153847,Low
B-25620,721,258,13,Electronics,Laptops,Debit Card,2022-06-13,Micheal Graham,New York,Buffalo,2022-06,2022,6,June,2,0,Monday,0,35.78363384188627,55.46153846153846,19.846153846153847,Low
B-25620,8364,3055,17,Electronics,Laptops,Credit Card,2023-10-18,Benjamin Meadows,Illinois,Peoria,2023-10,2023,10,October,4,2,Wednesday,0,36.52558584409373,492.0,179.7058823529412,Premium
B-25620,8364,3055,17,Electronics,Laptops,Credit Card,2022-06-13,Micheal Graham,New York,Buffalo,2022-06,2022,6,June,2,0,Monday,0,36.52558584409373,492.0,179.7058823529412,Premium
B-25620,5234,2021,15,Furniture,Bookcases,EMI,2023-10-18,Benjamin Meadows,Illinois,Peoria,2023-10,2023,10,October,4,2,Wednesday,0,38.61291555215896,348.93333333333334,134.73333333333332,High
B-25620,5234,2021,15,Furniture,Bookcases,EMI,2022-06-13,Micheal Graham,New York,Buffalo,2022-06,2022,6,June,2,0,Monday,0,38.61291555215896,348.93333333333334,134.73333333333332,High
B-25325,3944,1559,18,Electronics,Phones,Credit Card,2024-06-12,Jean Jackson,California,San Francisco,2024-06,2024,6,June,2,2,Wednesday,0,39.52839756592292,219.11111111111111,86.61111111111111,Medium
B-25325,6711,1045,12,Office Supplies,Pens,Credit Card,2024-06-12,Jean Jackson,California,San Francisco,2024-06,2024,6,June,2,2,Wednesday,0,15.571449858441365,559.25,87.08333333333333,High
B-25325,5031,714,4,Furniture,Tables,Credit Card,2024-06-12,Jean Jackson,California,San Francisco,2024-06,2024,6,June,2,2,Wednesday,0,14.192009540846751,1257.75,178.5,High
B-25325,6295,2469,14,Office Supplies,Binders,EMI,2024-06-12,Jean Jackson,California,San Francisco,2024-06,2024,6,June,2,2,Wednesday,0,39.221604447974585,449.64285714285717,176.35714285714286,High
B-25131,9654,4111,1,Office Supplies,Paper,UPI,2022-06-27,Timothy Murphy,California,San Francisco,2022-06,2022,6,June,2,0,Monday,0,42.58338512533665,9654.0,4111.0,Premium
B-25131,3112,1065,20,Office Supplies,Binders,COD,2022-06-27,Timothy Murphy,California,San Francisco,2022-06,2022,6,June,2,0,Monday,0,34.22236503856041,155.6,53.25,Medium
B-26654,7838,1142,13,Electronics,Phones,UPI,2021-02-18,Mrs. Jennifer Lewis,California,San Francisco,2021-02,2021,2,February,1,3,Thursday,0,14.570043378412862,602.9230769230769,87.84615384615384,Premium
B-26654,9300,3146,6,Electronics,Phones,Credit Card,2021-02-18,Mrs. Jennifer Lewis,California,San Francisco,2021-02,2021,2,February,1,3,Thursday,0,33.82795698924731,1550.0,524.3333333333334,Premium
B-26654,1733,133,17,Office Supplies,Paper,Debit Card,2021-02-18,Mrs. Jennifer Lewis,California,San Francisco,2021-02,2021,2,February,1,3,Thursday,0,7.674552798615118,101.94117647058823,7.823529411764706,Low
B-26195,874,235,15,Office Supplies,Binders,Debit Card,2023-05-29,Bryan Brown,New York,Rochester,2023-05,2023,5,May,2,0,Monday,0,26.887871853546912,58.266666666666666,15.666666666666666,Low
B-26195,874,235,15,Office Supplies,Binders,Debit Card,2021-06-04,Christopher Johnson,Florida,Miami,2021-06,2021,6,June,2,4,Friday,0,26.887871853546912,58.266666666666666,15.666666666666666,Low
B-25842,1248,584,13,Office Supplies,Pens,EMI,2024-01-22,Christina Conner,Ohio,Columbus,2024-01,2024,1,January,1,0,Monday,0,46.794871794871796,96.0,44.92307692307692,Low
B-25842,1248,584,13,Office Supplies,Pens,EMI,2022-12-27,Luis Luna,California,San Francisco,2022-12,2022,12,December,4,1,Tuesday,0,46.794871794871796,96.0,44.92307692307692,Low
B-25842,3669,154,14,Office Supplies,Markers,EMI,2024-01-22,Christina Conner,Ohio,Columbus,2024-01,2024,1,January,1,0,Monday,0,4.1973289724720635,262.07142857142856,11.0,Medium
B-25842,3669,154,14,Office Supplies,Markers,EMI,2022-12-27,Luis Luna,California,San Francisco,2022-12,2022,12,December,4,1,Tuesday,0,4.1973289724720635,262.07142857142856,11.0,Medium
B-25842,514,109,15,Office Supplies,Paper,Debit Card,2024-01-22,Christina Conner,Ohio,Columbus,2024-01,2024,1,January,1,0,Monday,0,21.20622568093385,34.266666666666666,7.266666666666667,Low
B-25842,514,109,15,Office Supplies,Paper,Debit Card,2022-12-27,Luis Luna,California,San Francisco,2022-12,2022,12,December,4,1,Tuesday,0,21.20622568093385,34.266666666666666,7.266666666666667,Low
B-25851,3273,85,16,Electronics,Phones,UPI,2024-03-30,Julie Chavez,Ohio,Cincinnati,2024-03,2024,3,March,1,5,Saturday,1,2.5970058050717997,204.5625,5.3125,Medium
B-25427,5035,2008,2,Furniture,Chairs,COD,2020-04-04,Richard Blair,Florida,Miami,2020-04,2020,4,April,2,5,Saturday,1,39.88083416087388,2517.5,1004.0,High
B-25427,7702,60,19,Electronics,Printers,UPI,2020-04-04,Richard Blair,Florida,Miami,2020-04,2020,4,April,2,5,Saturday,1,0.7790184367696702,405.36842105263156,3.1578947368421053,Premium
B-25427,9884,4446,7,Electronics,Printers,EMI,2020-04-04,Richard Blair,Florida,Miami,2020-04,2020,4,April,2,5,Saturday,1,44.981788749494136,1412.0,635.1428571428571,Premium
B-26224,5564,175,11,Electronics,Laptops,COD,2023-01-22,Mitchell Lester,Illinois,Chicago,2023-01,2023,1,January,1,6,Sunday,1,3.145219266714594,505.8181818181818,15.909090909090908,High
B-26224,5564,175,11,Electronics,Laptops,COD,2022-04-12,Mr. John Tyler PhD,Texas,Houston,2022-04,2022,4,April,2,1,Tuesday,0,3.145219266714594,505.8181818181818,15.909090909090908,High
B-26224,5564,175,11,Electronics,Laptops,COD,2023-12-13,Juan Kelly,Florida,Miami,2023-12,2023,12,December,4,2,Wednesday,0,3.145219266714594,505.8181818181818,15.909090909090908,High
B-26224,3953,1776,15,Electronics,Electronic Games,UPI,2023-01-22,Mitchell Lester,Illinois,Chicago,2023-01,2023,1,January,1,6,Sunday,1,44.92790285858842,263.53333333333336,118.4,Medium
B-26224,3953,1776,15,Electronics,Electronic Games,UPI,2022-04-12,Mr. John Tyler PhD,Texas,Houston,2022-04,2022,4,April,2,1,Tuesday,0,44.92790285858842,263.53333333333336,118.4,Medium
B-26224,3953,1776,15,Electronics,Electronic Games,UPI,2023-12-13,Juan Kelly,Florida,Miami,2023-12,2023,12,December,4,2,Wednesday,0,44.92790285858842,263.53333333333336,118.4,Medium
B-26896,6488,1591,18,Electronics,Printers,EMI,2023-05-24,Morgan Mccarthy,Texas,Dallas,2023-05,2023,5,May,2,2,Wednesday,0,24.522194821208384,360.44444444444446,88.38888888888889,High
B-26896,6488,1591,18,Electronics,Printers,EMI,2020-11-29,Morgan Sullivan,Texas,Houston,2020-11,2020,11,November,4,6,Sunday,1,24.522194821208384,360.44444444444446,88.38888888888889,High
B-26469,7856,3699,17,Electronics,Electronic Games,UPI,2021-03-24,Eric Clark,Florida,Orlando,2021-03,2021,3,March,1,2,Wednesday,0,47.085030549898164,462.11764705882354,217.58823529411765,Premium
B-26469,1165,51,3,Office Supplies,Pens,EMI,2021-03-24,Eric Clark,Florida,Orlando,2021-03,2021,3,March,1,2,Wednesday,0,4.377682403433476,388.3333333333333,17.0,Low
B-26219,9386,2555,20,Office Supplies,Markers,Credit Card,2020-08-19,Mark Padilla,California,San Diego,2020-08,2020,8,August,3,2,Wednesday,0,27.221393564883872,469.3,127.75,Premium
B-26219,9386,2555,20,Office Supplies,Markers,Credit Card,2022-10-20,Anthony Lane,Ohio,Cleveland,2022-10,2022,10,October,4,3,Thursday,0,27.221393564883872,469.3,127.75,Premium
B-26119,3956,142,12,Office Supplies,Pens,Debit Card,2023-09-20,Jeffrey Henderson,Florida,Tampa,2023-09,2023,9,September,3,2,Wednesday,0,3.58948432760364,329.6666666666667,11.833333333333334,Medium
B-26119,3956,142,12,Office Supplies,Pens,Debit Card,2024-12-26,Michelle Hardy,Texas,Dallas,2024-12,2024,12,December,4,3,Thursday,0,3.58948432760364,329.6666666666667,11.833333333333334,Medium
B-26119,6449,2628,11,Furniture,Bookcases,EMI,2023-09-20,Jeffrey Henderson,Florida,Tampa,2023-09,2023,9,September,3,2,Wednesday,0,40.75050395410141,586.2727272727273,238.9090909090909,High
B-26119,6449,2628,11,Furniture,Bookcases,EMI,2024-12-26,Michelle Hardy,Texas,Dallas,2024-12,2024,12,December,4,3,Thursday,0,40.75050395410141,586.2727272727273,238.9090909090909,High
B-26988,6255,437,18,Office Supplies,Markers,COD,2021-12-03,Ms. Barbara Cervantes,New York,Rochester,2021-12,2021,12,December,4,4,Friday,0,6.986410871302957,347.5,24.27777777777778,High
B-26988,2109,681,20,Electronics,Electronic Games,UPI,2021-12-03,Ms. Barbara Cervantes,New York,Rochester,2021-12,2021,12,December,4,4,Friday,0,32.29018492176387,105.45,34.05,Low
B-25596,6707,1041,20,Electronics,Phones,Credit Card,2021-09-14,Steven Proctor,Texas,Austin,2021-09,2021,9,September,3,1,Tuesday,0,15.521097360966154,335.35,52.05,High
B-26845,7633,184,13,Office Supplies,Pens,COD,2021-09-30,Shannon Patterson,Illinois,Springfield,2021-09,2021,9,September,3,3,Thursday,0,2.410585615092362,587.1538461538462,14.153846153846153,Premium
B-25099,975,224,18,Office Supplies,Pens,COD,2021-12-22,William Valdez,California,San Diego,2021-12,2021,12,December,4,2,Wednesday,0,22.974358974358974,54.166666666666664,12.444444444444445,Low
B-25099,4492,1450,7,Furniture,Tables,EMI,2021-12-22,William Valdez,California,San Diego,2021-12,2021,12,December,4,2,Wednesday,0,32.27960819234194,641.7142857142857,207.14285714285714,Medium
B-25099,7957,2834,12,Furniture,Chairs,UPI,2021-12-22,William Valdez,California,San Diego,2021-12,2021,12,December,4,2,Wednesday,0,35.61643835616438,663.0833333333334,236.16666666666666,Premium
B-26153,4906,975,7,Furniture,Tables,Debit Card,2022-05-18,Laura Yu,Texas,Houston,2022-05,2022,5,May,2,2,Wednesday,0,19.873624133713818,700.8571428571429,139.28571428571428,Medium
B-25060,1379,250,3,Office Supplies,Pens,Credit Card,2020-10-08,Jonathan Mcmillan,New York,Buffalo,2020-10,2020,10,October,4,3,Thursday,0,18.12907904278463,459.6666666666667,83.33333333333333,Low
B-25060,4244,340,10,Electronics,Laptops,Debit Card,2020-10-08,Jonathan Mcmillan,New York,Buffalo,2020-10,2020,10,October,4,3,Thursday,0,8.011310084825636,424.4,34.0,Medium
B-26572,5911,2333,14,Furniture,Bookcases,EMI,2022-08-20,Austin Davis,California,San Diego,2022-08,2022,8,August,3,5,Saturday,1,39.46878700727458,422.2142857142857,166.64285714285714,High
B-26572,5911,2333,14,Furniture,Bookcases,EMI,2024-11-25,Mark Roy,California,San Francisco,2024-11,2024,11,November,4,0,Monday,0,39.46878700727458,422.2142857142857,166.64285714285714,High
B-26572,1818,738,11,Office Supplies,Markers,EMI,2022-08-20,Austin Davis,California,San Diego,2022-08,2022,8,August,3,5,Saturday,1,40.5940594059406,165.27272727272728,67.0909090909091,Low
B-26572,1818,738,11,Office Supplies,Markers,EMI,2024-11-25,Mark Roy,California,San Francisco,2024-11,2024,11,November,4,0,Monday,0,40.5940594059406,165.27272727272728,67.0909090909091,Low
B-25919,2140,970,4,Office Supplies,Paper,Credit Card,2020-09-30,Jillian Williams,California,San Diego,2020-09,2020,9,September,3,2,Wednesday,0,45.32710280373832,535.0,242.5,Low
B-25919,2140,970,4,Office Supplies,Paper,Credit Card,2025-02-20,Rebekah Carter,Florida,Orlando,2025-02,2025,2,February,1,3,Thursday,0,45.32710280373832,535.0,242.5,Low
B-25919,2140,970,4,Office Supplies,Paper,Credit Card,2022-03-20,Jonathan Reed,California,San Francisco,2022-03,2022,3,March,1,6,Sunday,1,45.32710280373832,535.0,242.5,Low
B-25919,2670,1026,1,Electronics,Laptops,Debit Card,2020-09-30,Jillian Williams,California,San Diego,2020-09,2020,9,September,3,2,Wednesday,0,38.42696629213483,2670.0,1026.0,Medium
B-25919,2670,1026,1,Electronics,Laptops,Debit Card,2025-02-20,Rebekah Carter,Florida,Orlando,2025-02,2025,2,February,1,3,Thursday,0,38.42696629213483,2670.0,1026.0,Medium
B-25919,2670,1026,1,Electronics,Laptops,Debit Card,2022-03-20,Jonathan Reed,California,San Francisco,2022-03,2022,3,March,1,6,Sunday,1,38.42696629213483,2670.0,1026.0,Medium
B-26978,1108,167,18,Electronics,Laptops,Debit Card,2025-03-07,Roger Harris,Illinois,Springfield,2025-03,2025,3,March,1,4,Friday,0,15.072202166064983,61.55555555555556,9.277777777777779,Low
B-26978,9776,3750,9,Office Supplies,Binders,UPI,2025-03-07,Roger Harris,Illinois,Springfield,2025-03,2025,3,March,1,4,Friday,0,38.359247135842885,1086.2222222222222,416.6666666666667,Premium
B-26978,535,72,6,Furniture,Bookcases,COD,2025-03-07,Roger Harris,Illinois,Springfield,2025-03,2025,3,March,1,4,Friday,0,13.457943925233645,89.16666666666667,12.0,Low
B-26554,7564,3463,5,Office Supplies,Paper,Credit Card,2024-06-16,Louis Jimenez,Florida,Tampa,2024-06,2024,6,June,2,6,Sunday,1,45.78265468006346,1512.8,692.6,Premium
B-26554,7564,3463,5,Office Supplies,Paper,Credit Card,2020-11-21,Jessica Jones,Illinois,Peoria,2020-11,2020,11,November,4,5,Saturday,1,45.78265468006346,1512.8,692.6,Premium
B-26554,7564,3463,5,Office Supplies,Paper,Credit Card,2024-10-01,Renee Gomez,Florida,Miami,2024-10,2024,10,October,4,1,Tuesday,0,45.78265468006346,1512.8,692.6,Premium
B-26554,7564,3463,5,Office Supplies,Paper,Credit Card,2024-07-01,Connie Olson,Texas,Houston,2024-07,2024,7,July,3,0,Monday,0,45.78265468006346,1512.8,692.6,Premium
B-26554,3409,1605,20,Electronics,Electronic Games,UPI,2024-06-16,Louis Jimenez,Florida,Tampa,2024-06,2024,6,June,2,6,Sunday,1,47.08125550014667,170.45,80.25,Medium
B-26554,3409,1605,20,Electronics,Electronic Games,UPI,2020-11-21,Jessica Jones,Illinois,Peoria,2020-11,2020,11,November,4,5,Saturday,1,47.08125550014667,170.45,80.25,Medium
B-26554,3409,1605,20,Electronics,Electronic Games,UPI,2024-10-01,Renee Gomez,Florida,Miami,2024-10,2024,10,October,4,1,Tuesday,0,47.08125550014667,170.45,80.25,Medium
B-26554,3409,1605,20,Electronics,Electronic Games,UPI,2024-07-01,Connie Olson,Texas,Houston,2024-07,2024,7,July,3,0,Monday,0,47.08125550014667,170.45,80.25,Medium
B-26883,9751,2459,13,Office Supplies,Pens,COD,2020-11-23,Christian Jones,New York,Buffalo,2020-11,2020,11,November,4,0,Monday,0,25.217926366526513,750.0769230769231,189.15384615384616,Premium
B-25423,6385,2656,11,Electronics,Printers,Credit Card,2023-03-18,Matthew Kelley,Florida,Orlando,2023-03,2023,3,March,1,5,Saturday,1,41.59749412685983,580.4545454545455,241.45454545454547,High
B-25423,6385,2656,11,Electronics,Printers,Credit Card,2022-10-19,Candace Martinez,Florida,Tampa,2022-10,2022,10,October,4,2,Wednesday,0,41.59749412685983,580.4545454545455,241.45454545454547,High
B-26324,6355,1335,15,Electronics,Electronic Games,Debit Card,2023-08-31,Jacob Mann,Texas,Austin,2023-08,2023,8,August,3,3,Thursday,0,21.00708103855232,423.6666666666667,89.0,High
B-26324,6355,1335,15,Electronics,Electronic Games,Debit Card,2021-06-06,Keith Reese,Texas,Austin,2021-06,2021,6,June,2,6,Sunday,1,21.00708103855232,423.6666666666667,89.0,High
